COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,OBSERVATION COUNT,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,LOCALITY,SITE,LOCALITY ID,LATITUDE,LONGITUDE,TIMELINE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,PROTOCOL TYPE,DURATION MINUTES,EFFORT DISTANCE KM,NUMBER OBSERVERS,ALL SPECIES REPORTED,TRIP COMMENTS,SPECIES COMMENTS
Eared Dove,Zenaida auriculata,,,6,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,12/05/2018,15:00:00,obsr607666,Traveling,180,8.047,1,1,,
Lesser Antillean Bullfinch,Loxigilla noctis,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,12/05/2018,15:00:00,obsr607666,Traveling,180,8.047,1,1,,
Scaly-naped Pigeon,Patagioenas squamosa,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,12/05/2018,15:00:00,obsr607666,Traveling,180,8.047,1,1,,
Tropical Mockingbird,Mimus gilvus,,,6,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,12/05/2018,15:00:00,obsr607666,Traveling,180,8.047,1,1,,
Spectacled Thrush,Turdus nudigenis,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,12/05/2018,15:00:00,obsr607666,Traveling,180,8.047,1,1,,
Antillean Crested Hummingbird,Orthorhyncus cristatus,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,12/05/2018,15:00:00,obsr607666,Traveling,180,8.047,1,1,,
Yellow-bellied Seedeater,Sporophila nigricollis,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,12/05/2018,15:00:00,obsr607666,Traveling,180,8.047,1,1,,
Zenaida Dove,Zenaida aurita,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,12/05/2018,15:00:00,obsr607666,Traveling,180,8.047,1,1,,
Grenada Dove,Leptotila wellsi,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,12/05/2018,15:00:00,obsr607666,Traveling,180,8.047,1,1,,seen with others in the trees just past the entrance to the park
Cocoa Thrush,Turdus fumigatus,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,12/05/2018,15:00:00,obsr607666,Traveling,180,8.047,1,1,,
Gray Kingbird,Tyrannus dominicensis,,,5,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,12/05/2018,15:00:00,obsr607666,Traveling,180,8.047,1,1,,
Laughing Gull,Leucophaeus atricilla,,,3,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,12/05/2018,15:00:00,obsr607666,Traveling,180,8.047,1,1,,
Lesser Antillean Tanager,Stilpnia cucullata,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,12/05/2018,15:00:00,obsr607666,Traveling,180,8.047,1,1,,
Cattle Egret,Bubulcus ibis,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,12/05/2018,15:00:00,obsr607666,Traveling,180,8.047,1,1,,
Common Ground Dove,Columbina passerina,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,12/05/2018,15:00:00,obsr607666,Traveling,180,8.047,1,1,,
Grassland Yellow-Finch,Sicalis luteola,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,12/05/2018,15:00:00,obsr607666,Traveling,180,8.047,1,1,,
Blue-black Grassquit,Volatinia jacarina,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,12/05/2018,15:00:00,obsr607666,Traveling,180,8.047,1,1,,
Carib Grackle,Quiscalus lugubris,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,12/05/2018,15:00:00,obsr607666,Traveling,180,8.047,1,1,,
Hook-billed Kite,Chondrohierax uncinatus,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,12/05/2018,15:00:00,obsr607666,Traveling,180,8.047,1,1,,
Carib Grackle,Quiscalus lugubris,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,01/07/2018,10:45:00,obsr208218,Traveling,45,2.414,3,1,,
Tropical Mockingbird,Mimus gilvus,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,01/07/2018,10:45:00,obsr208218,Traveling,45,2.414,3,1,,
Grenada Dove,Leptotila wellsi,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,01/07/2018,10:45:00,obsr208218,Traveling,45,2.414,3,1,,Fleeting looks but heard distinctive call three times...very skittish bird
Scaly-naped Pigeon,Patagioenas squamosa,,,3,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,01/07/2018,10:45:00,obsr208218,Traveling,45,2.414,3,1,,
Lesser Antillean Bullfinch,Loxigilla noctis,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,01/07/2018,10:45:00,obsr208218,Traveling,45,2.414,3,1,,
Bananaquit,Coereba flaveola,,,4,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,01/07/2018,10:45:00,obsr208218,Traveling,45,2.414,3,1,,
Eared Dove,Zenaida auriculata,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,01/07/2018,10:45:00,obsr208218,Traveling,45,2.414,3,1,,
Broad-winged Hawk,Buteo platypterus,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,01/07/2018,10:45:00,obsr208218,Traveling,45,2.414,3,1,,
Hook-billed Kite,Chondrohierax uncinatus,Hook-billed Kite (Grenada),Chondrohierax uncinatus mirus,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,01/07/2018,10:45:00,obsr208218,Traveling,45,2.414,3,1,,
Yellow-bellied Elaenia,Elaenia flavogaster,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,01/07/2018,10:45:00,obsr208218,Traveling,45,2.414,3,1,,
Grenada Flycatcher,Myiarchus nugator,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,01/07/2018,10:45:00,obsr208218,Traveling,45,2.414,3,1,,
Carib Grackle,Quiscalus lugubris,,,5,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,07/10/2018,9:45:00,obsr137063,Traveling,90,1.5,2,1,Walked the trail system within the dove sanctuary - doves seen on the ground and calling from a tree.,
Lesser Antillean Bullfinch,Loxigilla noctis,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,07/10/2018,9:45:00,obsr137063,Traveling,90,1.5,2,1,Walked the trail system within the dove sanctuary - doves seen on the ground and calling from a tree.,
Grenada Dove,Leptotila wellsi,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,07/10/2018,9:45:00,obsr137063,Traveling,90,1.5,2,1,Walked the trail system within the dove sanctuary - doves seen on the ground and calling from a tree.,two seen - likely two others heard
Eared Dove,Zenaida auriculata,,,6,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,07/10/2018,9:45:00,obsr137063,Traveling,90,1.5,2,1,Walked the trail system within the dove sanctuary - doves seen on the ground and calling from a tree.,
House Wren,Troglodytes aedon,House Wren (Grenada),Troglodytes aedon grenadensis,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,07/10/2018,9:45:00,obsr137063,Traveling,90,1.5,2,1,Walked the trail system within the dove sanctuary - doves seen on the ground and calling from a tree.,pair calling and moving together
Mangrove Cuckoo,Coccyzus minor,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,07/10/2018,9:45:00,obsr137063,Traveling,90,1.5,2,1,Walked the trail system within the dove sanctuary - doves seen on the ground and calling from a tree.,
Hook-billed Kite,Chondrohierax uncinatus,Hook-billed Kite (Grenada),Chondrohierax uncinatus mirus,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,07/10/2018,9:45:00,obsr137063,Traveling,90,1.5,2,1,Walked the trail system within the dove sanctuary - doves seen on the ground and calling from a tree.,
Black-faced Grassquit,Melanospiza bicolor,,,3,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,07/10/2018,9:45:00,obsr137063,Traveling,90,1.5,2,1,Walked the trail system within the dove sanctuary - doves seen on the ground and calling from a tree.,
Gray Kingbird,Tyrannus dominicensis,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,07/10/2018,9:45:00,obsr137063,Traveling,90,1.5,2,1,Walked the trail system within the dove sanctuary - doves seen on the ground and calling from a tree.,
Grenada Flycatcher,Myiarchus nugator,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,07/10/2018,9:45:00,obsr137063,Traveling,90,1.5,2,1,Walked the trail system within the dove sanctuary - doves seen on the ground and calling from a tree.,
Broad-winged Hawk,Buteo platypterus,Broad-winged Hawk (Caribbean),Buteo platypterus [antillarum Group],1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,07/10/2018,9:45:00,obsr137063,Traveling,90,1.5,2,1,Walked the trail system within the dove sanctuary - doves seen on the ground and calling from a tree.,
Bananaquit,Coereba flaveola,Bananaquit (Grenada),Coereba flaveola aterrima,6,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,07/10/2018,9:45:00,obsr137063,Traveling,90,1.5,2,1,Walked the trail system within the dove sanctuary - doves seen on the ground and calling from a tree.,
Antillean Crested Hummingbird,Orthorhyncus cristatus,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,07/10/2018,9:45:00,obsr137063,Traveling,90,1.5,2,1,Walked the trail system within the dove sanctuary - doves seen on the ground and calling from a tree.,
Scaly-naped Pigeon,Patagioenas squamosa,,,3,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,07/10/2018,9:45:00,obsr137063,Traveling,90,1.5,2,1,Walked the trail system within the dove sanctuary - doves seen on the ground and calling from a tree.,
Zenaida Dove,Zenaida aurita,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,07/10/2018,9:45:00,obsr137063,Traveling,90,1.5,2,1,Walked the trail system within the dove sanctuary - doves seen on the ground and calling from a tree.,
Grenada Flycatcher,Myiarchus nugator,,,3,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,02/12/2018,9:27:00,obsr462388,Traveling,101,1.609,2,1,"With Vaughan Francis , bird guide.",
Gray Kingbird,Tyrannus dominicensis,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,02/12/2018,9:27:00,obsr462388,Traveling,101,1.609,2,1,"With Vaughan Francis , bird guide.",
Grenada Dove,Leptotila wellsi,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,02/12/2018,9:27:00,obsr462388,Traveling,101,1.609,2,1,"With Vaughan Francis , bird guide.",Mature bird with fledgling
Broad-winged Hawk,Buteo platypterus,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,02/12/2018,9:27:00,obsr462388,Traveling,101,1.609,2,1,"With Vaughan Francis , bird guide.",
Tropical Mockingbird,Mimus gilvus,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,02/12/2018,9:27:00,obsr462388,Traveling,101,1.609,2,1,"With Vaughan Francis , bird guide.",
Bananaquit,Coereba flaveola,,,4,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,02/12/2018,9:27:00,obsr462388,Traveling,101,1.609,2,1,"With Vaughan Francis , bird guide.",
Spectacled Thrush,Turdus nudigenis,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,02/12/2018,9:27:00,obsr462388,Traveling,101,1.609,2,1,"With Vaughan Francis , bird guide.",
Zenaida Dove,Zenaida aurita,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,02/12/2018,9:27:00,obsr462388,Traveling,101,1.609,2,1,"With Vaughan Francis , bird guide.",
Carib Grackle,Quiscalus lugubris,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,02/12/2018,9:27:00,obsr462388,Traveling,101,1.609,2,1,"With Vaughan Francis , bird guide.",
Scaly-naped Pigeon,Patagioenas squamosa,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,02/12/2018,9:27:00,obsr462388,Traveling,101,1.609,2,1,"With Vaughan Francis , bird guide.",
House Wren,Troglodytes aedon,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,02/12/2018,9:27:00,obsr462388,Traveling,101,1.609,2,1,"With Vaughan Francis , bird guide.",
Bananaquit,Coereba flaveola,,,6,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,13/12/2018,10:00:00,obsr347246,Traveling,25,0.161,3,1,,
Gray Kingbird,Tyrannus dominicensis,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,13/12/2018,10:00:00,obsr347246,Traveling,25,0.161,3,1,,
Grenada Dove,Leptotila wellsi,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,13/12/2018,10:00:00,obsr347246,Traveling,25,0.161,3,1,,id by birding guide Jerry
Carib Grackle,Quiscalus lugubris,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,13/12/2018,10:00:00,obsr347246,Traveling,25,0.161,3,1,,
Tropical Mockingbird,Mimus gilvus,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,13/12/2018,10:00:00,obsr347246,Traveling,25,0.161,3,1,,
Antillean Crested Hummingbird,Orthorhyncus cristatus,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,13/12/2018,10:00:00,obsr347246,Traveling,25,0.161,3,1,,
House Wren,Troglodytes aedon,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,13/12/2018,10:00:00,obsr347246,Traveling,25,0.161,3,1,,heard
Grenada Flycatcher,Myiarchus nugator,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,13/12/2018,10:00:00,obsr347246,Traveling,25,0.161,3,1,,
Scaly-naped Pigeon,Patagioenas squamosa,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,13/12/2018,10:00:00,obsr347246,Traveling,25,0.161,3,1,,
Grenada Dove,Leptotila wellsi,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,27/04/2019,8:27:00,obsr1179163,Traveling,15,0.805,2,1,,"Heard call and followed to top of small hill. On path, was not frightened and slowly walked away. "
Eared Dove,Zenaida auriculata,,,X,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,30/05/2019,18:03:00,obsr1560389,Traveling,120,3.219,1,0,,
Bananaquit,Coereba flaveola,,,X,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,30/05/2019,18:03:00,obsr1560389,Traveling,120,3.219,1,0,,
Common Ground Dove,Columbina passerina,,,X,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,30/05/2019,18:03:00,obsr1560389,Traveling,120,3.219,1,0,,
Yellow-bellied Elaenia,Elaenia flavogaster,,,X,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,30/05/2019,18:03:00,obsr1560389,Traveling,120,3.219,1,0,,
Zenaida Dove,Zenaida aurita,,,X,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,30/05/2019,18:03:00,obsr1560389,Traveling,120,3.219,1,0,,
Antillean Crested Hummingbird,Orthorhyncus cristatus,,,X,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,30/05/2019,18:03:00,obsr1560389,Traveling,120,3.219,1,0,,
Grenada Dove,Leptotila wellsi,,,X,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,30/05/2019,18:03:00,obsr1560389,Traveling,120,3.219,1,0,,"Multiple individuals heard, one seen. Followed calls until within 5m then flew down to path and scuttled away at pace"
House Wren,Troglodytes aedon,,,X,,Grenada,GD,Saint George,GD-03,Mt. Hartman N.P.,MTH,L884044,12.0076303,-61.7458999,pre,30/05/2019,18:03:00,obsr1560389,Traveling,120,3.219,1,0,,
Spotted Sandpiper,Actitis macularius,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - West Pond,MTH,L1261351,12.0075082,-61.7514467,pre,24/08/2019,10:00:00,obsr982353,Stationary,20,,3,1,Quick stop at the Mangrove near Woburn,
Lesser Yellowlegs,Tringa flavipes,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - West Pond,MTH,L1261351,12.0075082,-61.7514467,pre,24/08/2019,10:00:00,obsr982353,Stationary,20,,3,1,Quick stop at the Mangrove near Woburn,
Whimbrel,Numenius phaeopus,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - West Pond,MTH,L1261351,12.0075082,-61.7514467,pre,24/08/2019,10:00:00,obsr982353,Stationary,20,,3,1,Quick stop at the Mangrove near Woburn,
Ruddy Turnstone,Arenaria interpres,,,3,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - West Pond,MTH,L1261351,12.0075082,-61.7514467,pre,24/08/2019,10:00:00,obsr982353,Stationary,20,,3,1,Quick stop at the Mangrove near Woburn,
Semipalmated Sandpiper,Calidris pusilla,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - West Pond,MTH,L1261351,12.0075082,-61.7514467,pre,24/08/2019,10:00:00,obsr982353,Stationary,20,,3,1,Quick stop at the Mangrove near Woburn,
Semipalmated Plover,Charadrius semipalmatus,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - West Pond,MTH,L1261351,12.0075082,-61.7514467,pre,24/08/2019,10:00:00,obsr982353,Stationary,20,,3,1,Quick stop at the Mangrove near Woburn,
Scaly-naped Pigeon,Patagioenas squamosa,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - West Pond,MTH,L1261351,12.0075082,-61.7514467,pre,24/08/2019,10:00:00,obsr982353,Stationary,20,,3,1,Quick stop at the Mangrove near Woburn,
Black-faced Grassquit,Melanospiza bicolor,,,4,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - East Pond,MTH,L1464601,12.0066855,-61.748301,pre,04/09/2019,9:45:00,obsr948624,CWC Area Search,30,,1,1,,
Common Ground Dove,Columbina passerina,,,12,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - East Pond,MTH,L1464601,12.0066855,-61.748301,pre,04/09/2019,9:45:00,obsr535437,CWC Area Search,30,,1,1,,
Western Sandpiper,Calidris mauri,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - East Pond,MTH,L1464601,12.0066855,-61.748301,pre,04/09/2019,9:45:00,obsr948624,CWC Area Search,30,,1,1,,"Similar to Semipalmated but with noticeable long, drooped bill."
Gray Kingbird,Tyrannus dominicensis,,,5,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - East Pond,MTH,L1464601,12.0066855,-61.748301,pre,04/09/2019,9:45:00,obsr535437,CWC Area Search,30,,1,1,,
Whimbrel,Numenius phaeopus,,,3,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - East Pond,MTH,L1464601,12.0066855,-61.748301,pre,04/09/2019,9:45:00,obsr535437,CWC Area Search,30,,1,1,,
Wilson's Plover,Charadrius wilsonia,,,7,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - East Pond,MTH,L1464601,12.0066855,-61.748301,pre,04/09/2019,9:45:00,obsr948624,CWC Area Search,30,,1,1,,"Bigger than Semipalmated Plover but smaller than other big Plovers. Thick, black, heavy bills. Pale grey above, white below. Single band."
Spotted Sandpiper,Actitis macularius,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - East Pond,MTH,L1464601,12.0066855,-61.748301,pre,04/09/2019,9:45:00,obsr535437,CWC Area Search,30,,1,1,,
Black-bellied Plover,Pluvialis squatarola,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - East Pond,MTH,L1464601,12.0066855,-61.748301,pre,04/09/2019,9:45:00,obsr948624,CWC Area Search,30,,1,1,,
Caribbean Martin,Progne dominicensis,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - East Pond,MTH,L1464601,12.0066855,-61.748301,pre,04/09/2019,9:45:00,obsr948624,CWC Area Search,30,,1,1,,
Tropical Mockingbird,Mimus gilvus,,,14,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - East Pond,MTH,L1464601,12.0066855,-61.748301,pre,04/09/2019,9:45:00,obsr535437,CWC Area Search,30,,1,1,,
Zenaida Dove,Zenaida aurita,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - East Pond,MTH,L1464601,12.0066855,-61.748301,pre,04/09/2019,9:45:00,obsr948624,CWC Area Search,30,,1,1,,
Black-faced Grassquit,Melanospiza bicolor,,,4,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - East Pond,MTH,L1464601,12.0066855,-61.748301,pre,04/09/2019,9:45:00,obsr535437,CWC Area Search,30,,1,1,,
Zenaida Dove,Zenaida aurita,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - East Pond,MTH,L1464601,12.0066855,-61.748301,pre,04/09/2019,9:45:00,obsr535437,CWC Area Search,30,,1,1,,
Tropical Mockingbird,Mimus gilvus,,,14,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - East Pond,MTH,L1464601,12.0066855,-61.748301,pre,04/09/2019,9:45:00,obsr948624,CWC Area Search,30,,1,1,,
Lesser Yellowlegs,Tringa flavipes,,,1,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - East Pond,MTH,L1464601,12.0066855,-61.748301,pre,04/09/2019,9:45:00,obsr535437,CWC Area Search,30,,1,1,,
Wilson's Plover,Charadrius wilsonia,,,7,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - East Pond,MTH,L1464601,12.0066855,-61.748301,pre,04/09/2019,9:45:00,obsr535437,CWC Area Search,30,,1,1,,"Bigger than Semipalmated Plover but smaller than other big Plovers. Thick, black, heavy bills. Pale grey above, white below. Single band."
Spotted Sandpiper,Actitis macularius,,,2,,Grenada,GD,Saint George,GD-03,Mt. Hartman Wetland - East Pond,MTH,L1464601,12.0066855,-61.748301,pre,04/09/2019,9:45:00,obsr948624,CWC Area Search,30,,1,1,,
